location_id,city,state,country,postal_code,region,market
2888,Feira,Aveiro,Portugal,,South,EU
2889,Moa,Holguín,Cuba,,Caribbean,LATAM
2890,Viersen,North Rhine-Westphalia,Germany,,Central,EU
2891,Mococa,São Paulo,Brazil,,South,LATAM
2892,Gliwice,Silesia,Poland,,EMEA,EMEA
2893,Estepona,Andalusía,Spain,,South,EU
2894,Dover,Delaware,United States,19901.0,East,US
2895,Mostaganem,Mostaganem,Algeria,,Africa,Africa
2896,Sanary-sur-Mer,Provence-Alpes-Côte d'Azur,France,,Central,EU
2897,Warrnambool,Victoria,Australia,,Oceania,APAC
2898,Mersin,Mersin,Turkey,,EMEA,EMEA
2899,Trinidad,Beni,Bolivia,,South,LATAM
2900,Lisieux,Lower Normandy,France,,Central,EU
2901,Datong,Anhui,China,,North Asia,APAC
2902,Neu-Ulm,Bavaria,Germany,,Central,EU
2903,Getxo,Basque Country,Spain,,South,EU
2904,Soledad Díez Gutiérrez,San Luis Potosí,Mexico,,North,LATAM
2905,Piacenza,Emilia-Romagna,Italy,,South,EU
2906,Clichy,Ile-de-France,France,,Central,EU
2907,Toyohashi,Aichi,Japan,,North Asia,APAC
2908,Milford,Connecticut,United States,6460.0,East,US
2909,Astana,Astana,Kazakhstan,,EMEA,EMEA
2910,Mariupol',Donetsk,Ukraine,,EMEA,EMEA
2911,Garanhuns,Pernambuco,Brazil,,South,LATAM
2912,Zaporizhzhya,Zaporizhzhya,Ukraine,,EMEA,EMEA
2913,Ganganagar,Rajasthan,India,,Central Asia,APAC
2914,Maracay,Aragua,Venezuela,,South,LATAM
2915,Summerville,South Carolina,United States,29483.0,South,US
2916,Asyut,Asyut,Egypt,,Africa,Africa
2917,Vassouras,Rio de Janeiro,Brazil,,South,LATAM
2918,Medea,Medea,Algeria,,Africa,Africa
2919,Viña del Mar,Valparaíso,Chile,,South,LATAM
2920,Halifax,Nova Scotia,Canada,,Canada,Canada
2921,Trani,Apulia,Italy,,South,EU
2922,Toledo,Castile-La Mancha,Spain,,South,EU
2923,Loughborough,England,United Kingdom,,North,EU
2924,Helmond,North Brabant,Netherlands,,Central,EU
2925,Neubrandenburg,Mecklenburg-Vorpommern,Germany,,Central,EU
2926,Buyukcekmece,Istanbul,Turkey,,EMEA,EMEA
2927,Darton,England,United Kingdom,,North,EU
2928,Pingxiang,Jiangxi,China,,North Asia,APAC
2929,Khemisset,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa
2930,College Station,Texas,United States,77840.0,Central,US
2931,Arcoverde,Pernambuco,Brazil,,South,LATAM
2932,Dzhezkazgan,Qaraghandy,Kazakhstan,,EMEA,EMEA
2933,Bowling Green,Kentucky,United States,42104.0,South,US
2934,Yanji,Jilin,China,,North Asia,APAC
2935,Rhondda,Wales,United Kingdom,,North,EU
2936,Sosnowiec,Silesia,Poland,,EMEA,EMEA
2937,Jequié,Bahia,Brazil,,South,LATAM
2938,Rosny-sous-Bois,Ile-de-France,France,,Central,EU
2939,Chimbote,Ancash,Peru,,South,LATAM
2940,Cartago,Valle del Cauca,Colombia,,South,LATAM
2941,Troyes,Champagne-Ardenne,France,,Central,EU
2942,Fuenlabrada,Madrid,Spain,,South,EU
2943,Konya,Konya,Turkey,,EMEA,EMEA
2944,Wilson,North Carolina,United States,27893.0,South,US
2945,Clacton-on-Sea,England,United Kingdom,,North,EU
2946,Pomezia,Lazio,Italy,,South,EU
2947,Springs,Gauteng,South Africa,,Africa,Africa
2948,Bergheim,North Rhine-Westphalia,Germany,,Central,EU
2949,Abbotsford,British Columbia,Canada,,Canada,Canada
2950,Bruges,West Flanders,Belgium,,Central,EU
2951,Cruzeiro,São Paulo,Brazil,,South,LATAM
2952,Harlingen,Texas,United States,78550.0,Central,US
2953,Bilbeis,Ash Sharqiyah,Egypt,,Africa,Africa
2954,Cumaná,Sucre,Venezuela,,South,LATAM
2955,Vancouver,Washington,United States,98661.0,West,US
2956,Panipat,Haryana,India,,Central Asia,APAC
2957,Bad Waldsee,Baden-Württemberg,Germany,,Central,EU
2958,Udaipur,Tripura,India,,Central Asia,APAC
2959,Eunápolis,Bahia,Brazil,,South,LATAM
2960,Kalundborg,Zealand,Denmark,,North,EU
2961,Bergisch Gladbach,North Rhine-Westphalia,Germany,,Central,EU
2962,Santa Cruz do Sul,Rio Grande do Sul,Brazil,,South,LATAM
2963,Murray,Utah,United States,84107.0,West,US
2964,Gandia,Valenciana,Spain,,South,EU
2965,Grand Rapids,Michigan,United States,49505.0,Central,US
2966,Águas Lindas de Goiás,Goiás,Brazil,,South,LATAM
2967,Moncalieri,Piedmont,Italy,,South,EU
2968,Roermond,Limburg,Netherlands,,Central,EU
2969,Wolfsburg,Lower Saxony,Germany,,Central,EU
2970,Skikda,Skikda,Algeria,,Africa,Africa
2971,Yushu,Jilin,China,,North Asia,APAC
2972,Ostrava,Moravian-Silesian,Czech Republic,,EMEA,EMEA
2973,Valparaíso,Valparaíso,Chile,,South,LATAM
2974,Zacatecas,Zacatecas,Mexico,,North,LATAM
2975,Arrentela,Setúbal,Portugal,,South,EU
2976,Citrus Heights,California,United States,95610.0,West,US
2977,Montesson,Ile-de-France,France,,Central,EU
2978,Hot Springs,Arkansas,United States,71901.0,South,US
2979,Coon Rapids,Minnesota,United States,55433.0,Central,US
2980,Ramat Gan,Tel Aviv,Israel,,EMEA,EMEA
2981,Wendeng,Shandong,China,,North Asia,APAC
2982,Caluire-et-Cuire,Rhône-Alpes,France,,Central,EU
2983,Camaçari,Bahia,Brazil,,South,LATAM
2984,Bialystok,Podlaskie,Poland,,EMEA,EMEA
2985,Apatzingán de la Constitución,Michoacán,Mexico,,North,LATAM
2986,Vespasiano,Minas Gerais,Brazil,,South,LATAM
2987,Cambridge,Massachusetts,United States,2138.0,East,US
2988,Ain Oussera,Djelfa,Algeria,,Africa,Africa
2989,Ji-Paraná,Rondônia,Brazil,,South,LATAM
2990,Kashira,Moscow,Russia,,EMEA,EMEA
2991,Adiyaman,Adiyaman,Turkey,,EMEA,EMEA
2992,Giurgiu,Giurgiu,Romania,,EMEA,EMEA
2993,Barra do Piraí,Rio de Janeiro,Brazil,,South,LATAM
2994,Kulob,Khatlon,Tajikistan,,EMEA,EMEA
2995,Las Cruces,New Mexico,United States,88001.0,West,US
2996,Pontevedra,Galicia,Spain,,South,EU
2997,Esbjerg,South Denmark,Denmark,,North,EU
2998,Arezzo,Tuscany,Italy,,South,EU
2999,Mijas,Andalusía,Spain,,South,EU
3000,Chimoio,Manica,Mozambique,,Africa,Africa
3001,Sanliurfa,Sanliurfa,Turkey,,EMEA,EMEA
3002,Camocim,Ceará,Brazil,,South,LATAM
3003,Pestovo,Novgorod,Russia,,EMEA,EMEA
3004,Argentan,Lower Normandy,France,,Central,EU
3005,Saint Charles,Missouri,United States,63301.0,Central,US
3006,Sarreguemines,Lorraine,France,,Central,EU
3007,Waiblingen,Baden-Württemberg,Germany,,Central,EU
3008,Vigneux-sur-Seine,Ile-de-France,France,,Central,EU
3009,Tlemcen,Tlemcen,Algeria,,Africa,Africa
3010,Fresnillo de González Echeverría,Zacatecas,Mexico,,North,LATAM
3011,Javanrud,Kermanshah,Iran,,EMEA,EMEA
3012,Rochefort,Poitou-Charentes,France,,Central,EU
3013,Belgorod,Belgorod,Russia,,EMEA,EMEA
3014,Molfetta,Apulia,Italy,,South,EU
3015,Westonaria,Gauteng,South Africa,,Africa,Africa
3016,Majadahonda,Madrid,Spain,,South,EU
3017,Maisons-Laffitte,Ile-de-France,France,,Central,EU
3018,Floriano,Piauí,Brazil,,South,LATAM
3019,Terneuzen,Zeeland,Netherlands,,Central,EU
3020,Les Lilas,Ile-de-France,France,,Central,EU
3021,Sliven,Sliven,Bulgaria,,EMEA,EMEA
3022,Sagunto,Valenciana,Spain,,South,EU
3023,Sapele,Delta,Nigeria,,Africa,Africa
3024,Avellino,Campania,Italy,,South,EU
3025,Baraki,Tipaza,Algeria,,Africa,Africa
3026,Echuca,Victoria,Australia,,Oceania,APAC
3027,Turkmenabat,Lebap,Turkmenistan,,EMEA,EMEA
3028,Oriximiná,Pará,Brazil,,South,LATAM
3029,Erechim,Rio Grande do Sul,Brazil,,South,LATAM
3030,Leeuwarden,Friesland,Netherlands,,Central,EU
3031,Yiwu,Zhejiang,China,,North Asia,APAC
3032,Ayacucho,Ayacucho,Peru,,South,LATAM
3033,San Marcos,Texas,United States,78666.0,Central,US
3034,Corrientes,Corrientes,Argentina,,South,LATAM
3035,Ziguinchor,Ziguinchor,Senegal,,Africa,Africa
3036,Briton Ferry,Wales,United Kingdom,,North,EU
3037,Barry,Wales,United Kingdom,,North,EU
3038,Yazd,Yazd,Iran,,EMEA,EMEA
3039,Qena,Qina,Egypt,,Africa,Africa
3040,Hinckley,England,United Kingdom,,North,EU
3041,Guarapari,Espírito Santo,Brazil,,South,LATAM
3042,Lund,Skåne,Sweden,,North,EU
3043,Montargis,Centre,France,,Central,EU
3044,La Celle-Saint-Cloud,Ile-de-France,France,,Central,EU
3045,Abu Kabir,Ash Sharqiyah,Egypt,,Africa,Africa
3046,Caldwell,Idaho,United States,83605.0,West,US
3047,Lianzhou,Guangxi,China,,North Asia,APAC
3048,Xinzhou,Hubei,China,,North Asia,APAC
3049,Braila,Braila,Romania,,EMEA,EMEA
3050,Lianyuan,Hunan,China,,North Asia,APAC
3051,Itapecuru Mirim,Maranhão,Brazil,,South,LATAM
3052,Damaturu,Yobe,Nigeria,,Africa,Africa
3053,Duzce,Düzce,Turkey,,EMEA,EMEA
3054,Kayes,Kayes,Mali,,Africa,Africa
3055,Santa Fe,Santa Fe,Argentina,,South,LATAM
3056,Grove City,Ohio,United States,43123.0,East,US
3057,Rochester Hills,Michigan,United States,48307.0,Central,US
3058,Bamberg,Bavaria,Germany,,Central,EU
3059,Alphen aan den Rijn,South Holland,Netherlands,,Central,EU
3060,Sogamoso,Boyacá,Colombia,,South,LATAM
3061,Oakville,Ontario,Canada,,Canada,Canada
3062,El Escorial,Madrid,Spain,,South,EU
3063,Cary,North Carolina,United States,27511.0,South,US
3064,Haltom City,Texas,United States,76117.0,Central,US
3065,Avellaneda,Santa Fe,Argentina,,South,LATAM
3066,Treviglio,Lombardy,Italy,,South,EU
3067,Lons-le-Saunier,Franche-Comté,France,,Central,EU
3068,Oullins,Rhône-Alpes,France,,Central,EU
3069,Indaiatuba,São Paulo,Brazil,,South,LATAM
3070,Hemel Hempstead,England,United Kingdom,,North,EU
3071,Mannheim,Baden-Württemberg,Germany,,Central,EU
3072,Juazeiro,Bahia,Brazil,,South,LATAM
3073,Le Creusot,Burgundy,France,,Central,EU
3074,Longueuil,Quebec,Canada,,Canada,Canada
3075,Limbe,Sud-Ouest,Cameroon,,Africa,Africa
3076,Temirtau,Qaraghandy,Kazakhstan,,EMEA,EMEA
3077,Linz,Upper Austria,Austria,,EMEA,EMEA
3078,Mysore,Karnataka,India,,Central Asia,APAC
3079,Hohhot,Inner Mongolia,China,,North Asia,APAC
3080,Woonsocket,Rhode Island,United States,2895.0,East,US
3081,Kars,Kars,Turkey,,EMEA,EMEA
3082,Eskisehir,Eskisehir,Turkey,,EMEA,EMEA
3083,Oyama,Tochigi,Japan,,North Asia,APAC
3084,Cosenza,Calabria,Italy,,South,EU
3085,Xiangfan,Hubei,China,,North Asia,APAC
3086,Jizzakh,Jizzakh,Uzbekistan,,EMEA,EMEA
3087,Zielona Gora,Lubusz,Poland,,EMEA,EMEA
3088,Fareham,England,United Kingdom,,North,EU
3089,Boynton Beach,Florida,United States,33437.0,South,US
3090,Juliaca,Puno,Peru,,South,LATAM
3091,Bielsko-Biala,Silesia,Poland,,EMEA,EMEA
3092,Qaraghandy,Qaraghandy,Kazakhstan,,EMEA,EMEA
3093,Potenza,Basilicata,Italy,,South,EU
3094,Dourados,Mato Grosso do Sul,Brazil,,South,LATAM
3095,Allen,Texas,United States,75002.0,Central,US
3096,Montgeron,Ile-de-France,France,,Central,EU
3097,Windsor,Ontario,Canada,,Canada,Canada
3098,Ennigerloh,North Rhine-Westphalia,Germany,,Central,EU
3099,Aalst,East Flanders,Belgium,,Central,EU
3100,Stara Zagora,Stara Zagora,Bulgaria,,EMEA,EMEA
3101,Rijeka,Primorsko-Goranska,Croatia,,EMEA,EMEA
3102,Hamilton,Ohio,United States,45011.0,East,US
3103,Catanduva,São Paulo,Brazil,,South,LATAM
3104,Bafoussam,Ouest,Cameroon,,Africa,Africa
3105,Cinisello Balsamo,Lombardy,Italy,,South,EU
3106,Tokat,Tokat,Turkey,,EMEA,EMEA
3107,Sonneberg,Thuringia,Germany,,Central,EU
3108,Dordrecht,South Holland,Netherlands,,Central,EU
3109,Etimesgut,Ankara,Turkey,,EMEA,EMEA
3110,Tanggu,Tianjin,China,,North Asia,APAC
3111,Marion,Iowa,United States,52302.0,Central,US
3112,Guimarães,Braga,Portugal,,South,EU
3113,Odessa,Texas,United States,79762.0,Central,US
3114,Saint-Pol-sur-Mer,Nord-Pas-de-Calais,France,,Central,EU
3115,Turmero,Aragua,Venezuela,,South,LATAM
3116,Palmira,Valle del Cauca,Colombia,,South,LATAM
3117,Ilo,Moquegua,Peru,,South,LATAM
3118,Hamme,East Flanders,Belgium,,Central,EU
3119,Wenling,Zhejiang,China,,North Asia,APAC
3120,Urganch,Khorezm,Uzbekistan,,EMEA,EMEA
3121,Assen,Drenthe,Netherlands,,Central,EU
3122,Sivas,Sivas,Turkey,,EMEA,EMEA
3123,Passau,Bavaria,Germany,,Central,EU
3124,Shagamu,Ogun,Nigeria,,Africa,Africa
3125,Enschede,Overijssel,Netherlands,,Central,EU
3126,Southampton,England,United Kingdom,,North,EU
3127,Lorient,Brittany,France,,Central,EU
3128,Ilhéus,Bahia,Brazil,,South,LATAM
3129,An Nasiriyah,Dhi Qar,Iraq,,EMEA,EMEA
3130,San Luis Río Colorado,Sonora,Mexico,,North,LATAM
3131,Kurashiki,Okayama,Japan,,North Asia,APAC
3132,Elbeuf,Upper Normandy,France,,Central,EU
3133,Lincoln Park,Michigan,United States,48146.0,Central,US
3134,Purmerend,North Holland,Netherlands,,Central,EU
3135,Kabwe,Central,Zambia,,Africa,Africa
3136,Sarkand,Almaty,Kazakhstan,,EMEA,EMEA
3137,Elkhart,Indiana,United States,46514.0,Central,US
3138,Owerri,Imo,Nigeria,,Africa,Africa
3139,Les Pavillons-sous-Bois,Ile-de-France,France,,Central,EU
3140,Gulu,Gulu,Uganda,,Africa,Africa
3141,Taizhou,Jiangsu,China,,North Asia,APAC
3142,Nuneaton,England,United Kingdom,,North,EU
3143,Willich,North Rhine-Westphalia,Germany,,Central,EU
3144,Tremblay-en-France,Ile-de-France,France,,Central,EU
3145,Quincy,Illinois,United States,62301.0,Central,US
3146,San Salvador de Jujuy,Jujuy,Argentina,,South,LATAM
3147,Tsukuba,Ibaraki,Japan,,North Asia,APAC
3148,Durg,Chhattisgarh,India,,Central Asia,APAC
3149,Lida,Hrodna,Belarus,,EMEA,EMEA
3150,High Wycombe,England,United Kingdom,,North,EU
3151,Palo Negro,Aragua,Venezuela,,South,LATAM
3152,Banjarmasin,Kalimantan Selatan,Indonesia,,Southeast Asia,APAC
3153,Orland Park,Illinois,United States,60462.0,Central,US
3154,Meridian,Idaho,United States,83642.0,West,US
3155,Macon,Georgia,United States,31204.0,South,US
3156,Onitsha,Anambra,Nigeria,,Africa,Africa
3157,Sonipat,Haryana,India,,Central Asia,APAC
3158,Beipiao,Liaoning,China,,North Asia,APAC
3159,Marlborough,Massachusetts,United States,1752.0,East,US
3160,Arapiraca,Alagoas,Brazil,,South,LATAM
3161,Santa Rosa,La Pampa,Argentina,,South,LATAM
3162,Anzio,Lazio,Italy,,South,EU
3163,Holland,Michigan,United States,49423.0,Central,US
3164,Banska Bystrica,Banská Bystrica,Slovakia,,EMEA,EMEA
3165,Commerce City,Colorado,United States,80022.0,West,US
3166,Kerpen,North Rhine-Westphalia,Germany,,Central,EU
3167,Edea,Littoral,Cameroon,,Africa,Africa
3168,Taunton,England,United Kingdom,,North,EU
3169,Acámbaro,Guanajuato,Mexico,,North,LATAM
3170,Ariquemes,Rondônia,Brazil,,South,LATAM
3171,Rio Grande,Rio Grande do Sul,Brazil,,South,LATAM
3172,Loudi,Hunan,China,,North Asia,APAC
3173,Bristol,Tennessee,United States,37620.0,South,US
3174,Palmares,Pernambuco,Brazil,,South,LATAM
3175,Guarujá,São Paulo,Brazil,,South,LATAM
3176,Lingolsheim,Alsace,France,,Central,EU
3177,Quebec,Quebec,Canada,,Canada,Canada
3178,Montbrison,Rhône-Alpes,France,,Central,EU
3179,Guaratinguetá,São Paulo,Brazil,,South,LATAM
3180,Flensburg,Schleswig-Holstein,Germany,,Central,EU
3181,Yangjiang,Guangdong,China,,North Asia,APAC
3182,Bujumbura,Bujumbura-Mairie,Burundi,,Africa,Africa
3183,Maastricht,Limburg,Netherlands,,Central,EU
3184,Laguna Niguel,California,United States,92677.0,West,US
3185,Puno,Puno,Peru,,South,LATAM
3186,Kismaayo,Jubbada Hoose,Somalia,,Africa,Africa
3187,Beaune,Burgundy,France,,Central,EU
3188,Pazardzhik,Pazardzhik,Bulgaria,,EMEA,EMEA
3189,Asahikawa,Hokkaido,Japan,,North Asia,APAC
3190,Linden,New Jersey,United States,7036.0,East,US
3191,Tabora,Tabora,Tanzania,,Africa,Africa
3192,Champaign,Illinois,United States,61821.0,Central,US
3193,Zihuatanejo,Guerrero,Mexico,,North,LATAM
3194,Jacobina,Bahia,Brazil,,South,LATAM
3195,Deyang,Sichuan,China,,North Asia,APAC
3196,Neuquén,Neuquén,Argentina,,South,LATAM
3197,Chatham,England,United Kingdom,,North,EU
3198,Inegol,Bursa,Turkey,,EMEA,EMEA
3199,Mopti,Mopti,Mali,,Africa,Africa
3200,Fianarantsoa,Haute-Matsiatra,Madagascar,,Africa,Africa
3201,Wausau,Wisconsin,United States,54401.0,Central,US
3202,Ichikawa,Chiba,Japan,,North Asia,APAC
3203,Cajamarca,Cajamarca,Peru,,South,LATAM
3204,Coachella,California,United States,92236.0,West,US
3205,Kortrijk,West Flanders,Belgium,,Central,EU
3206,Baqubah,Diyala,Iraq,,EMEA,EMEA
3207,Alessandria,Piedmont,Italy,,South,EU
3208,Gela,Sicily,Italy,,South,EU
3209,Parakou,Borgou,Benin,,Africa,Africa
3210,La Rioja,La Rioja,Argentina,,South,LATAM
3211,Jaworzno,Silesia,Poland,,EMEA,EMEA
3212,Bahía Blanca,Provincia de Buenos Aires,Argentina,,South,LATAM
3213,Ronchin,Nord-Pas-de-Calais,France,,Central,EU
3214,Rustenburg,North-West,South Africa,,Africa,Africa
3215,Chaumont,Champagne-Ardenne,France,,Central,EU
3216,Birobidzhan,Yevrey,Russia,,EMEA,EMEA
3217,Caraguatatuba,São Paulo,Brazil,,South,LATAM
3218,Peterborough,Ontario,Canada,,Canada,Canada
3219,Littleton,Colorado,United States,80122.0,West,US
3220,Samsun,Samsun,Turkey,,EMEA,EMEA
3221,Foshan,Guangdong,China,,North Asia,APAC
3222,Usol'ye-Sibirskoye,Irkutsk,Russia,,EMEA,EMEA
3223,Arad,Arad,Romania,,EMEA,EMEA
3224,West Jordan,Utah,United States,84084.0,West,US
3225,Nijmegen,Gelderland,Netherlands,,Central,EU
3226,Tatuí,São Paulo,Brazil,,South,LATAM
3227,Shushtar,Khuzestan,Iran,,EMEA,EMEA
3228,Kenner,Louisiana,United States,70065.0,South,US
3229,Maidstone,England,United Kingdom,,North,EU
3230,Villavicencio,Meta,Colombia,,South,LATAM
3231,Tongzhou,Beijing,China,,North Asia,APAC
3232,Bolingbrook,Illinois,United States,60440.0,Central,US
3233,Chioggia,Veneto,Italy,,South,EU
3234,Praia Grande,São Paulo,Brazil,,South,LATAM
3235,Pompano Beach,Florida,United States,33068.0,South,US
3236,Saginaw,Michigan,United States,48601.0,Central,US
3237,Disuq,Kafr Ash Shaykh,Egypt,,Africa,Africa
3238,Limay,Ile-de-France,France,,Central,EU
3239,Maltepe,Istanbul,Turkey,,EMEA,EMEA
3240,Changzhi,Shanxi,China,,North Asia,APAC
3241,Cambridge,Waikato,New Zealand,,Oceania,APAC
3242,Valle Hermoso,Tamaulipas,Mexico,,North,LATAM
3243,Zaoyang,Hubei,China,,North Asia,APAC
3244,Itapetininga,São Paulo,Brazil,,South,LATAM
3245,Pisa,Tuscany,Italy,,South,EU
3246,Jingdezhen,Jiangxi,China,,North Asia,APAC
3247,Mons-en-Baroeul,Nord-Pas-de-Calais,France,,Central,EU
3248,Saint-Laurent,Quebec,Canada,,Canada,Canada
3249,Carpentras,Provence-Alpes-Côte d'Azur,France,,Central,EU
3250,Chifeng,Inner Mongolia,China,,North Asia,APAC
3251,Hapur,Uttar Pradesh,India,,Central Asia,APAC
3252,Morogoro,Morogoro,Tanzania,,Africa,Africa
3253,Teziutlán,Puebla,Mexico,,North,LATAM
3254,Den Helder,North Holland,Netherlands,,Central,EU
3255,Shimoga,Karnataka,India,,Central Asia,APAC
3256,Annemasse,Rhône-Alpes,France,,Central,EU
3257,Sassari,Sardinia,Italy,,South,EU
3258,Corpus Christi,Texas,United States,78415.0,Central,US
3259,San Nicolás de los Arroyos,Provincia de Buenos Aires,Argentina,,South,LATAM
3260,Seraing,Liège,Belgium,,Central,EU
3261,Hilversum,North Holland,Netherlands,,Central,EU
3262,Zhangzhou,Fujian,China,,North Asia,APAC
3263,Melbourne,Florida,United States,32935.0,South,US
3264,Erzurum,Erzurum,Turkey,,EMEA,EMEA
3265,Iquique,Tarapacá,Chile,,South,LATAM
3266,Barcelona,Anzoátegui,Venezuela,,South,LATAM
3267,Votuporanga,São Paulo,Brazil,,South,LATAM
3268,Olomouc,Olomouc,Czech Republic,,EMEA,EMEA
3269,Gusau,Zamfara,Nigeria,,Africa,Africa
3270,Yanbu al Bahr,Al Madinah,Saudi Arabia,,EMEA,EMEA
3271,Clovis,New Mexico,United States,88101.0,West,US
3272,Loures,Lisboa,Portugal,,South,EU
3273,Upplands Väsby,Stockholm,Sweden,,North,EU
3274,Vesoul,Franche-Comté,France,,Central,EU
3275,Bloemfontein,Free State,South Africa,,Africa,Africa
3276,Várzea Grande,Mato Grosso,Brazil,,South,LATAM
3277,Huixquilucan,México,Mexico,,North,LATAM
3278,Luanshya,Copperbelt,Zambia,,Africa,Africa
3279,Sokode,Centrale,Togo,,Africa,Africa
3280,Liuyang,Hunan,China,,North Asia,APAC
3281,Barddhaman,West Bengal,India,,Central Asia,APAC
3282,Salta,Salta,Argentina,,South,LATAM
3283,Tallaght,South Dublin,Ireland,,North,EU
3284,Quartu Sant'Elena,Sardinia,Italy,,South,EU
3285,New Bedford,Massachusetts,United States,2740.0,East,US
3286,Soma,Manisa,Turkey,,EMEA,EMEA
3287,Imola,Emilia-Romagna,Italy,,South,EU
3288,Olivet,Centre,France,,Central,EU
3289,Bobigny,Ile-de-France,France,,Central,EU
3290,San Pedro,Calabarzon,Philippines,,Southeast Asia,APAC
3291,Ilam,Ilam,Iran,,EMEA,EMEA
3292,Red Deer,Alberta,Canada,,Canada,Canada
3293,Biarritz,Aquitaine,France,,Central,EU
3294,Modesto,California,United States,95351.0,West,US
3295,Torbat-e Heydariyeh,Razavi Khorasan,Iran,,EMEA,EMEA
3296,Stakhanov,Luhans'k,Ukraine,,EMEA,EMEA
3297,Polatsk,Vitsyebsk,Belarus,,EMEA,EMEA
3298,Abbeville,Picardy,France,,Central,EU
3299,Shizuishan,Ningxia,China,,North Asia,APAC
3300,Kumanovo,Kumanovo,Macedonia,,EMEA,EMEA
3301,Kiziltepe,Mardin,Turkey,,EMEA,EMEA
3302,Al Khums,Al Marqab,Libya,,Africa,Africa
3303,Helsingborg,Skåne,Sweden,,North,EU
3304,St. John's,Newfoundland,Canada,,Canada,Canada
3305,El Limón,Aragua,Venezuela,,South,LATAM
3306,Siauliai,iauliai,Lithuania,,EMEA,EMEA
3307,Sobral,Ceará,Brazil,,South,LATAM
3308,Kwangju,Gyeonggi,South Korea,,North Asia,APAC
3309,Craiova,Dolj,Romania,,EMEA,EMEA
3310,Baden-Baden,Baden-Württemberg,Germany,,Central,EU
3311,Cedar Hill,Texas,United States,75104.0,Central,US
3312,Orange,New Jersey,United States,7050.0,East,US
3313,Bury,England,United Kingdom,,North,EU
3314,Barasat,West Bengal,India,,Central Asia,APAC
3315,Alanya,Antalya,Turkey,,EMEA,EMEA
3316,Saint Paul,Minnesota,United States,55106.0,Central,US
3317,Bitonto,Apulia,Italy,,South,EU
3318,Fulda,Hesse,Germany,,Central,EU
3319,Melchor Ocampo,México,Mexico,,North,LATAM
3320,Savona,Liguria,Italy,,South,EU
3321,Graz,Styria,Austria,,EMEA,EMEA
3322,Borken,North Rhine-Westphalia,Germany,,Central,EU
3323,Fiumicino,Lazio,Italy,,South,EU
3324,Itu,São Paulo,Brazil,,South,LATAM
3325,Ordu,Ordu,Turkey,,EMEA,EMEA
3326,Mary,Mary,Turkmenistan,,EMEA,EMEA
3327,Salzburg,Salzburg,Austria,,EMEA,EMEA
3328,Hamar,Hedmark,Norway,,North,EU
3329,La Quinta,California,United States,92253.0,West,US
3330,Linares,Nuevo León,Mexico,,North,LATAM
3331,Ghaziabad,Uttar Pradesh,India,,Central Asia,APAC
3332,Shangqiu,Henan,China,,North Asia,APAC
3333,Hickory,North Carolina,United States,28601.0,South,US
3334,Hillsboro,Oregon,United States,97123.0,West,US
3335,Kalisz,Greater Poland,Poland,,EMEA,EMEA
3336,Gulfport,Mississippi,United States,39503.0,South,US
3337,Ivano-Frankivs'k,Ivano-Frankivsk,Ukraine,,EMEA,EMEA
3338,Laurel,Maryland,United States,20707.0,East,US
3339,Cassilândia,Mato Grosso do Sul,Brazil,,South,LATAM
3340,Schweinfurt,Bavaria,Germany,,Central,EU
3341,Benoni,Gauteng,South Africa,,Africa,Africa
3342,Kandi,Alibori,Benin,,Africa,Africa
3343,Isparta,Isparta,Turkey,,EMEA,EMEA
3344,Loum,Littoral,Cameroon,,Africa,Africa
3345,Bagamoyo,Pwani,Tanzania,,Africa,Africa
3346,Goldsboro,North Carolina,United States,27534.0,South,US
3347,Homestead,Florida,United States,33030.0,South,US
3348,Trujillo,La Libertad,Peru,,South,LATAM
3349,Cabimas,Zulia,Venezuela,,South,LATAM
3350,Koforidua,Eastern,Ghana,,Africa,Africa
3351,New Albany,Indiana,United States,47150.0,Central,US
3352,Bloomington,Indiana,United States,47401.0,Central,US
3353,Mubi,Adamawa,Nigeria,,Africa,Africa
3354,Rimini,Emilia-Romagna,Italy,,South,EU
3355,Manacapuru,Amazonas,Brazil,,South,LATAM
3356,Ekibastuz,Pavlodar,Kazakhstan,,EMEA,EMEA
3357,Santa Clara,California,United States,95051.0,West,US
3358,Vila Nova de Gaia,Porto,Portugal,,South,EU
3359,Anyang,Henan,China,,North Asia,APAC
3360,Harlow,England,United Kingdom,,North,EU
3361,La Ciotat,Provence-Alpes-Côte d'Azur,France,,Central,EU
3362,Coari,Amazonas,Brazil,,South,LATAM
3363,Hattingen,North Rhine-Westphalia,Germany,,Central,EU
3364,Zilina,ilina,Slovakia,,EMEA,EMEA
3365,Kocaeli,Kocaeli,Turkey,,EMEA,EMEA
3366,Kukatpalli,Telangana,India,,Central Asia,APAC
3367,Huaihua,Hunan,China,,North Asia,APAC
3368,Arapongas,Parana,Brazil,,South,LATAM
3369,Babol,Mazandaran,Iran,,EMEA,EMEA
3370,Faches-Thumesnil,Nord-Pas-de-Calais,France,,Central,EU
3371,Saint-Pierre-des-Corps,Centre,France,,Central,EU
3372,Lo Prado,Santiago,Chile,,South,LATAM
3373,Coxs B?z?r,Chittagong,Bangladesh,,Central Asia,APAC
3374,Owo,Ondo,Nigeria,,Africa,Africa
