order_details_id,order_id,product_id,quantity,sales,discount,profit,shipping_cost
36908,TU-2013-7240,OFF-XER-10003203,1,10.5,0.6,-7.11,3.04
36909,MZ-2012-5290,OFF-IBI-10004855,6,44.1,0.0,13.5,3.04
36910,MO-2014-890,OFF-CAR-10002054,8,42.72,0.0,17.28,3.04
36911,AG-2011-1440,OFF-AVE-10004909,2,58.74,0.0,20.52,3.04
36912,NI-2014-130,TEC-BRO-10003986,1,43.299,0.7,-56.301,3.04
36913,MX-2013-138373,OFF-AP-10003079,4,104.96,0.0,51.36,3.04
36914,US-2012-109505,OFF-SU-10004119,2,35.184,0.4,-0.016,3.04
36915,MX-2014-114195,OFF-BI-10001191,7,18.256,0.2,1.596,3.04
36916,US-2013-167675,TEC-AC-10004939,2,22.536,0.4,-12.424,3.03
36917,MX-2012-153612,OFF-BI-10003653,2,39.16,0.0,10.96,3.03
36918,MX-2012-147977,OFF-EN-10003529,3,34.98,0.0,9.06,3.03
36919,MX-2011-143168,OFF-LA-10002295,4,28.8,0.0,13.2,3.03
36920,ES-2013-3404025,OFF-BI-10000972,4,120.48,0.0,22.8,3.03
36921,IT-2011-5956746,OFF-ST-10000300,3,28.89,0.4,-14.49,3.03
36922,ES-2012-2874029,OFF-AR-10000444,3,56.79,0.0,22.68,3.03
36923,ES-2012-1439705,OFF-AR-10004884,2,22.248,0.1,4.428,3.03
36924,ES-2013-3456026,OFF-BI-10003702,2,25.38,0.0,11.64,3.03
36925,IN-2014-55478,OFF-BI-10003142,2,23.004,0.1,-2.556,3.03
36926,ID-2012-30873,OFF-EN-10002581,3,34.0101,0.47,-12.8799,3.03
36927,ID-2013-48709,OFF-BI-10004483,6,41.6826,0.17,-6.5574,3.03
36928,IN-2013-77073,OFF-AR-10001965,2,53.4,0.0,11.7,3.03
36929,IN-2013-20303,FUR-FU-10001078,2,87.156,0.1,22.236,3.03
36930,IN-2012-56857,OFF-FA-10004523,3,42.21,0.0,11.34,3.03
36931,IN-2012-69086,OFF-FA-10001521,2,21.96,0.0,4.14,3.03
36932,IN-2012-10601,OFF-FA-10001702,2,27.72,0.0,13.86,3.03
36933,IN-2012-50886,OFF-AR-10001132,1,19.2939,0.27,4.4739,3.03
36934,IN-2011-33211,OFF-FA-10004698,2,21.06,0.0,0.6,3.03
36935,IN-2012-67735,FUR-CH-10004913,3,422.73,0.0,46.44,3.03
36936,CA-2011-157147,OFF-AR-10003514,5,19.9,0.0,6.567,3.03
36937,CA-2012-103716,OFF-AR-10000658,3,34.65,0.0,9.702,3.03
36938,CA-2011-158225,OFF-ST-10002301,2,40.68,0.0,0.4068,3.03
36939,CA-2012-109190,OFF-PA-10000069,8,60.736,0.2,20.4984,3.03
36940,CA-2014-156622,OFF-PA-10000477,7,36.288,0.2,12.7008,3.03
36941,CA-2014-100055,FUR-FU-10001473,2,27.46,0.0,9.8856,3.03
36942,SU-2011-5310,OFF-TEN-10000703,1,54.21,0.0,11.37,3.03
36943,TU-2013-5470,OFF-HAM-10001387,1,16.836,0.6,-24.414,3.03
36944,TU-2013-6530,OFF-BIN-10002061,1,18.528,0.6,-15.762,3.03
36945,SF-2013-1050,OFF-JIF-10003890,1,18.81,0.0,3.18,3.03
36946,MO-2014-7810,TEC-HEW-10000365,2,526.62,0.0,10.5,3.03
36947,MO-2011-110,OFF-STA-10001968,1,52.65,0.0,23.16,3.03
36948,IR-2013-1660,OFF-SAN-10001295,1,29.01,0.0,3.18,3.03
36949,MX-2012-161809,OFF-SU-10000130,4,38.48,0.0,10.32,3.03
36950,MX-2011-147718,OFF-SU-10002215,2,18.4,0.0,5.32,3.03
36951,US-2013-149930,OFF-EN-10000139,8,75.168,0.4,-28.832,3.03
36952,MX-2011-149027,OFF-AR-10003989,3,51.66,0.0,22.68,3.03
36953,MX-2014-131681,OFF-AR-10004360,3,30.96,0.0,11.76,3.03
36954,MX-2011-125871,OFF-SU-10001831,2,25.184,0.2,8.784,3.02
36955,MX-2011-153906,OFF-PA-10001091,3,52.92,0.0,17.94,3.02
36956,ES-2012-3492146,OFF-BI-10002894,1,50.34,0.0,3.0,3.02
36957,ES-2012-2268105,OFF-FA-10002071,5,55.65,0.0,3.75,3.02
36958,ES-2014-2623115,OFF-AR-10000502,2,38.4,0.0,8.82,3.02
36959,ES-2014-1237764,OFF-LA-10003210,5,43.65,0.0,13.5,3.02
36960,ES-2013-1225665,OFF-AR-10000316,3,30.15,0.0,14.76,3.02
36961,ES-2014-2221182,OFF-ST-10004296,1,17.97,0.0,4.11,3.02
36962,ES-2013-1589316,OFF-ST-10003147,3,44.55,0.1,7.38,3.02
36963,IN-2012-74686,OFF-LA-10000471,2,24.0,0.0,10.8,3.02
36964,IN-2014-18392,OFF-BI-10000698,4,16.2348,0.17,3.5148,3.02
36965,IN-2011-61302,OFF-PA-10003731,6,161.514,0.1,53.694,3.02
36966,CA-2014-155698,OFF-LA-10001158,2,20.7,0.0,9.936,3.02
36967,CA-2011-148040,OFF-PA-10002581,3,74.352,0.2,23.235,3.02
36968,CA-2012-139850,FUR-FU-10003623,2,43.296,0.2,4.3296,3.02
36969,US-2012-123960,OFF-AR-10003582,2,56.3,0.0,15.764,3.02
36970,CA-2014-113530,TEC-AC-10001465,1,36.32,0.0,10.896,3.02
36971,CA-2014-124436,OFF-BI-10001553,2,14.624,0.2,5.1184,3.02
36972,US-2013-167472,OFF-BI-10000591,3,11.67,0.0,5.6016,3.02
36973,US-2013-146857,OFF-AP-10001205,1,54.48,0.0,15.2544,3.02
36974,CA-2014-132199,OFF-BI-10002133,5,64.2,0.7,-44.94,3.02
36975,NI-2013-5990,TEC-BEL-10002678,1,33.786,0.7,-22.524,3.02
36976,UP-2014-8240,OFF-XER-10000482,1,27.78,0.0,6.93,3.02
36977,UP-2014-4290,OFF-ENE-10003274,1,19.8,0.0,0.0,3.02
36978,AU-2012-6590,OFF-CUI-10001060,1,53.46,0.0,17.1,3.02
36979,TU-2013-5750,OFF-HAM-10001712,1,28.416,0.6,-42.624,3.02
36980,CG-2014-9290,OFF-AVE-10003558,6,41.76,0.0,9.18,3.02
36981,NI-2011-4420,TEC-HEW-10004652,1,43.281,0.7,-92.349,3.02
36982,MX-2013-164679,TEC-AC-10003964,1,26.5,0.0,0.52,3.02
36983,MX-2011-161823,OFF-LA-10001867,5,38.9,0.0,4.6,3.02
36984,MX-2013-129147,OFF-FA-10000475,6,58.2,0.0,12.12,3.02
36985,MX-2012-150910,OFF-BI-10003975,3,15.24,0.0,6.06,3.01
36986,MX-2013-166590,TEC-MA-10003332,2,161.36,0.0,12.88,3.01
36987,ES-2011-2230157,OFF-SU-10003556,2,87.84,0.0,32.46,3.01
36988,ES-2014-3352897,OFF-BI-10001384,8,110.64,0.0,40.8,3.01
36989,IT-2014-5393609,OFF-ST-10000988,3,39.6,0.5,0.0,3.01
36990,IN-2011-20443,OFF-BI-10002424,2,21.414,0.17,6.174,3.01
36991,ID-2013-71025,OFF-EN-10004493,2,35.748,0.4,-23.832,3.01
36992,ID-2014-32238,OFF-LA-10001658,8,31.9272,0.47,-20.6328,3.01
36993,IN-2014-17104,OFF-SU-10003592,4,66.84,0.0,2.64,3.01
36994,IN-2012-82729,OFF-BI-10004741,2,33.3,0.0,8.94,3.01
36995,ID-2014-85879,OFF-FA-10000059,4,45.216,0.4,-4.584,3.01
36996,CA-2013-152534,OFF-PA-10001870,6,38.88,0.0,18.6624,3.01
36997,CA-2014-132934,OFF-BI-10001098,3,51.312,0.2,18.6006,3.01
36998,US-2011-157021,OFF-LA-10002312,2,29.6,0.0,14.8,3.01
36999,CA-2013-130407,FUR-FU-10001967,2,39.98,0.0,9.995,3.01
37000,CA-2012-162761,OFF-AR-10001761,8,37.376,0.2,7.4752,3.01
37001,US-2014-122672,TEC-AC-10002323,4,70.72,0.2,-6.188,3.01
37002,CA-2011-113257,FUR-FU-10001706,7,8.624,0.6,-2.5872,3.01
37003,SA-2013-7790,OFF-BIN-10001385,2,26.4,0.0,0.48,3.01
37004,MO-2013-1730,OFF-GRE-10000216,1,31.2,0.0,3.42,3.01
37005,CA-2013-2160,OFF-BIN-10000901,1,15.12,0.0,5.43,3.01
37006,EG-2014-9880,OFF-SAN-10001128,1,11.37,0.0,2.61,3.01
37007,US-2013-134026,OFF-EN-10004012,2,28.52,0.0,13.96,3.01
37008,US-2013-112823,OFF-EN-10003628,3,32.868,0.4,-13.152,3.01
37009,MX-2012-138023,OFF-FA-10000522,4,33.52,0.0,6.32,3.01
37010,US-2014-115441,OFF-AR-10003691,1,23.84,0.2,2.98,3.01
37011,US-2013-104969,FUR-CH-10002297,2,51.424,0.2,-4.536,3.01
37012,MX-2012-143490,OFF-AR-10003096,3,55.584,0.4,-12.096,3.01
37013,MX-2013-147333,OFF-AR-10000390,1,16.7,0.0,7.5,3.01
37014,MX-2012-148271,OFF-LA-10003422,3,15.444,0.4,2.004,3.01
37015,MX-2011-146885,OFF-PA-10000781,3,49.44,0.0,19.74,3.0
37016,MX-2012-120404,OFF-AR-10001678,2,62.12,0.0,31.04,3.0
37017,MX-2014-167493,OFF-EN-10002816,5,64.3,0.0,12.8,3.0
37018,MX-2013-167080,OFF-BI-10002075,4,16.08,0.0,4.64,3.0
37019,ES-2014-5093967,OFF-BI-10000894,3,31.59,0.0,7.2,3.0
37020,ES-2011-1196075,OFF-BI-10000440,5,50.4,0.0,23.1,3.0
37021,IN-2011-78823,OFF-FA-10004813,3,49.59,0.0,12.33,3.0
37022,IN-2014-18560,OFF-LA-10000271,3,30.456,0.1,12.456,3.0
37023,ID-2013-57333,OFF-EN-10001958,2,14.76,0.4,-7.14,3.0
37024,IN-2014-22228,OFF-BI-10002424,3,34.83,0.1,11.97,3.0
37025,IN-2012-30579,OFF-EN-10001882,2,31.323,0.47,1.143,3.0
37026,IN-2014-78200,OFF-PA-10002514,3,40.59,0.0,12.96,3.0
37027,IN-2014-35346,OFF-ST-10001743,1,22.29,0.0,3.99,3.0
37028,CA-2013-103947,OFF-AP-10002350,2,30.144,0.2,3.0144,3.0
37029,US-2013-162026,OFF-PA-10000167,2,61.96,0.0,27.882,3.0
37030,US-2011-147774,OFF-BI-10003091,1,67.194,0.7,-51.5154,3.0
37031,IR-2014-6230,OFF-IBI-10001772,2,16.74,0.0,6.18,3.0
37032,NI-2013-4780,OFF-BIN-10000712,1,15.408,0.7,-26.202,3.0
37033,TZ-2014-9930,OFF-GLO-10002315,1,47.82,0.0,10.98,3.0
37034,TU-2014-330,FUR-SAF-10001870,1,24.828,0.6,-13.662,3.0
37035,AU-2011-4210,OFF-ROG-10000332,1,24.0,0.0,2.88,3.0
37036,BU-2011-5830,OFF-BOS-10001511,1,54.9,0.0,9.87,3.0
37037,NI-2013-3780,TEC-APP-10001851,1,22.365,0.7,-39.525,3.0
37038,US-2014-100706,OFF-AR-10003829,3,26.46,0.4,-5.76,3.0
37039,MX-2014-143462,OFF-SU-10002323,1,30.94,0.0,0.0,3.0
37040,MX-2013-109750,OFF-FA-10004374,3,28.32,0.0,14.16,3.0
37041,MX-2014-107244,OFF-ST-10002423,2,65.28,0.0,20.2,3.0
37042,US-2011-157840,OFF-LA-10002609,5,43.7,0.0,5.2,3.0
37043,MX-2013-141446,TEC-AC-10004620,2,56.2,0.0,15.16,2.99
37044,US-2012-142734,OFF-AR-10004362,2,28.64,0.6,-31.52,2.99
37045,MX-2011-161480,OFF-PA-10002360,3,67.86,0.0,1.32,2.99
37046,US-2014-156699,OFF-FA-10000300,4,18.288,0.4,-3.072,2.99
37047,ES-2012-5776825,OFF-FA-10002047,2,27.96,0.0,10.02,2.99
37048,ES-2013-1460976,OFF-AR-10000505,4,24.42,0.5,-24.42,2.99
37049,ES-2013-1692384,OFF-BI-10001754,2,28.02,0.0,10.32,2.99
37050,ES-2011-3634665,OFF-BI-10000312,2,24.0,0.0,0.96,2.99
37051,IT-2013-1584578,TEC-AC-10002581,2,37.35,0.5,-35.91,2.99
37052,IN-2013-76275,OFF-PA-10001720,2,26.406,0.1,8.166,2.99
37053,IN-2014-18301,OFF-EN-10004486,2,39.48,0.0,4.32,2.99
37054,ID-2011-72096,OFF-ST-10003319,2,25.344,0.45,-6.036,2.99
37055,ID-2014-44117,TEC-CO-10001726,3,323.3601,0.37,-66.7899,2.99
37056,IN-2014-72278,OFF-ST-10004325,2,20.58,0.0,8.22,2.99
37057,IN-2012-76926,OFF-ST-10000327,2,27.4896,0.17,-1.0104,2.99
37058,ID-2011-43977,OFF-LA-10004894,5,46.4385,0.17,15.5385,2.99
37059,ID-2013-68841,FUR-FU-10003214,1,21.3975,0.25,0.5475,2.99
37060,IN-2014-52930,OFF-LA-10003610,5,50.085,0.1,14.385,2.99
37061,IN-2014-86117,OFF-PA-10003232,2,57.96,0.4,8.64,2.99
37062,ID-2014-80657,OFF-PA-10004673,2,26.136,0.4,-14.844,2.99
37063,CA-2011-122882,TEC-PH-10003589,3,32.382,0.4,4.3176,2.99
37064,US-2013-100405,OFF-AR-10000390,2,8.26,0.0,3.7996,2.99
37065,US-2013-140158,OFF-BI-10000977,1,30.4,0.0,13.984,2.99
37066,US-2013-105452,FUR-FU-10003691,5,24.7,0.6,-9.88,2.99
37067,CA-2014-1180,OFF-ACC-10002772,2,20.16,0.0,9.24,2.99
37068,KZ-2012-4400,OFF-ELD-10001832,2,29.07,0.7,-67.83,2.99
37069,CG-2014-870,OFF-BIC-10001211,1,22.11,0.0,3.96,2.99
37070,KZ-2011-5490,OFF-IBI-10003191,1,9.585,0.7,-10.545,2.99
37071,CG-2011-1560,OFF-AVE-10004827,1,11.43,0.0,4.11,2.99
37072,IR-2013-310,OFF-OIC-10003518,2,29.04,0.0,9.24,2.99
37073,MX-2012-147200,OFF-BI-10004624,6,58.08,0.0,3.96,2.99
37074,MX-2014-130428,OFF-BI-10000963,7,40.04,0.0,10.78,2.98
37075,US-2011-129721,OFF-PA-10000108,2,16.656,0.4,2.776,2.98
37076,MX-2014-115119,FUR-FU-10000776,2,56.76,0.0,9.08,2.98
37077,IT-2014-1072003,OFF-AR-10000066,3,16.65,0.5,-8.73,2.98
37078,IT-2014-1204575,OFF-ST-10003990,5,43.8,0.5,-16.65,2.98
37079,ES-2014-5281275,OFF-LA-10000356,3,19.98,0.0,9.36,2.98
37080,ES-2012-2740636,OFF-AR-10004884,3,37.08,0.0,10.35,2.98
37081,ES-2014-2608196,OFF-BI-10000121,5,33.6,0.0,14.1,2.98
37082,ES-2012-2633867,OFF-BI-10000282,2,33.96,0.0,0.96,2.98
37083,ES-2013-5298706,OFF-ST-10001646,3,50.625,0.1,20.205,2.98
37084,ES-2012-1342242,OFF-PA-10001844,1,24.72,0.0,10.86,2.98
37085,ES-2013-4465613,OFF-PA-10004111,4,67.2,0.0,20.16,2.98
37086,ES-2013-5902450,OFF-ST-10001426,3,51.03,0.0,23.94,2.98
37087,IN-2014-30817,OFF-AR-10001228,3,36.63,0.0,12.78,2.98
37088,IN-2014-50053,OFF-LA-10004756,6,57.996,0.1,19.836,2.98
37089,IN-2012-76926,OFF-BI-10003018,4,41.0352,0.17,15.2352,2.98
37090,IN-2014-61204,TEC-CO-10001222,1,274.9545,0.07,-0.0255,2.98
37091,ID-2014-41597,OFF-LA-10000540,6,23.157,0.17,2.637,2.98
37092,IN-2014-67238,FUR-CH-10002940,1,69.57,0.0,7.65,2.98
37093,IN-2014-35983,OFF-BI-10003646,2,15.66,0.0,3.42,2.98
37094,ID-2014-51754,OFF-SU-10004077,3,52.5195,0.45,-3.8205,2.98
37095,ID-2011-45433,OFF-FA-10002156,5,38.5575,0.47,-25.4925,2.98
37096,CA-2012-149713,OFF-PA-10001450,4,19.92,0.0,9.7608,2.98
37097,US-2012-137008,OFF-EN-10002500,4,51.12,0.0,23.004,2.98
37098,CA-2013-164154,OFF-ST-10002562,5,37.52,0.2,3.752,2.98
37099,US-2014-162670,OFF-ST-10001328,4,62.04,0.0,17.3712,2.98
37100,CA-2014-151799,OFF-SU-10001664,3,25.71,0.0,6.6846,2.98
37101,US-2014-169488,OFF-PA-10002659,5,16.9,0.0,7.774,2.98
37102,IR-2014-330,FUR-RUB-10002021,1,15.87,0.0,6.33,2.98
37103,SG-2014-3940,OFF-ENE-10001906,1,22.41,0.0,9.84,2.98
37104,CG-2014-7660,OFF-FIS-10001797,1,41.7,0.0,4.98,2.98
37105,IR-2013-8790,OFF-CAR-10004293,2,102.54,0.0,35.88,2.98
37106,NI-2014-4200,OFF-KLE-10003497,2,20.43,0.7,-36.81,2.98
37107,TU-2012-4090,TEC-CIS-10002814,2,73.032,0.6,-93.168,2.98
37108,NI-2012-730,TEC-SAM-10003493,1,41.004,0.7,-49.206,2.98
37109,AJ-2014-9020,OFF-BOS-10001375,1,53.91,0.0,12.39,2.98
37110,MX-2012-146528,FUR-CH-10000105,2,34.824,0.4,2.304,2.98
37111,MX-2011-157679,OFF-ST-10000718,2,35.24,0.0,8.08,2.98
37112,MX-2014-133473,FUR-FU-10003150,2,39.024,0.4,-1.976,2.98
37113,MX-2011-155726,OFF-BI-10002455,1,21.08,0.0,3.16,2.98
37114,MX-2013-104766,OFF-BI-10002799,2,18.24,0.0,1.64,2.97
37115,MX-2013-136735,OFF-BI-10000126,5,28.3,0.0,6.7,2.97
37116,US-2014-150665,OFF-BI-10001533,2,39.456,0.4,-21.704,2.97
37117,US-2014-168984,OFF-AR-10002055,4,51.392,0.2,18.592,2.97
37118,ES-2014-5185744,OFF-BI-10000289,2,23.1,0.0,5.52,2.97
37119,ES-2014-5468847,OFF-BI-10002570,2,25.56,0.0,10.98,2.97
37120,ES-2012-5755966,OFF-SU-10001703,1,35.52,0.0,12.42,2.97
37121,IT-2011-2800134,TEC-AC-10000815,2,39.33,0.5,-4.77,2.97
37122,ES-2014-3407020,OFF-LA-10004709,3,21.42,0.0,5.31,2.97
37123,ES-2014-3150351,OFF-FA-10003531,3,41.04,0.0,8.55,2.97
37124,ES-2012-2242548,OFF-BI-10000171,6,40.86,0.0,11.34,2.97
37125,IN-2012-21703,FUR-CH-10001382,6,315.936,0.2,114.516,2.97
37126,IN-2012-16859,TEC-AC-10002243,1,74.682,0.1,16.572,2.97
37127,IN-2014-75603,OFF-FA-10000263,3,39.42,0.0,17.28,2.97
37128,IN-2014-13121,OFF-FA-10003962,2,22.26,0.0,1.5,2.97
37129,ID-2013-18833,OFF-EN-10000645,3,55.0935,0.47,-21.8565,2.97
37130,IN-2012-31944,OFF-BI-10003806,9,56.97,0.0,27.27,2.97
37131,ID-2013-68498,FUR-FU-10002665,3,42.0525,0.25,7.7625,2.97
37132,IN-2012-61918,OFF-BI-10003588,2,30.96,0.0,7.74,2.97
37133,IN-2013-16397,FUR-FU-10002665,2,33.642,0.1,10.782,2.97
37134,IN-2011-44593,OFF-AP-10000304,6,1840.68,0.0,846.54,2.97
37135,CA-2013-140081,OFF-BI-10004826,6,29.718,0.7,-21.7932,2.97
37136,CA-2014-108441,OFF-AR-10004691,3,64.14,0.0,16.6764,2.97
37137,US-2013-148901,FUR-FU-10002396,3,30.192,0.2,8.3028,2.97
37138,CA-2013-149195,OFF-FA-10001843,8,15.808,0.2,5.3352,2.97
37139,CA-2014-132199,OFF-BI-10003684,4,26.388,0.7,-17.592,2.97
37140,IR-2014-7880,FUR-TEN-10000525,1,50.25,0.0,12.54,2.97
37141,KE-2014-9170,OFF-BIC-10004826,1,53.97,0.0,18.33,2.97
37142,SF-2014-7940,TEC-STA-10001487,1,38.37,0.0,0.75,2.97
37143,MO-2013-3680,OFF-XER-10002982,4,70.68,0.0,6.96,2.97
37144,TU-2012-7140,OFF-STA-10003908,8,47.04,0.6,-47.04,2.97
37145,IR-2013-8920,OFF-IBI-10000099,2,29.88,0.0,2.64,2.97
37146,IR-2012-6560,TEC-ENE-10004520,1,38.1,0.0,2.64,2.97
37147,ZA-2014-2620,FUR-ELD-10004515,1,50.16,0.0,9.51,2.97
37148,TU-2012-2510,FUR-ELD-10003695,2,20.208,0.6,-10.152,2.97
37149,RS-2011-5800,OFF-BIN-10002236,2,53.88,0.0,24.78,2.97
37150,NI-2014-8510,OFF-CAR-10003030,8,21.024,0.7,-16.896,2.97
37151,US-2014-148796,OFF-ST-10000836,2,43.368,0.4,-22.432,2.97
37152,MX-2013-106922,FUR-CH-10004755,3,263.136,0.2,52.596,2.97
37153,MX-2014-129525,OFF-ST-10004296,5,80.0,0.0,34.4,2.97
37154,US-2013-154025,OFF-EN-10000338,5,72.9,0.4,12.1,2.97
37155,US-2012-145849,OFF-FA-10000522,7,35.196,0.4,-12.404,2.97
37156,MX-2011-103345,OFF-EN-10002348,3,42.0,0.0,2.52,2.97
37157,US-2014-164063,TEC-AC-10001172,3,35.304,0.6,-8.856,2.97
37158,MX-2012-129672,OFF-FA-10002163,3,27.96,0.0,4.14,2.96
37159,MX-2013-162054,OFF-FA-10004920,4,44.8,0.0,12.96,2.96
37160,ES-2014-5631536,OFF-EN-10001202,2,25.08,0.0,12.0,2.96
37161,IT-2012-3131435,OFF-AR-10002156,3,44.1,0.0,8.82,2.96
37162,IT-2013-1584578,OFF-BI-10001507,5,27.975,0.5,-13.575,2.96
37163,IT-2014-2597250,OFF-LA-10000404,2,23.22,0.0,1.62,2.96
37164,ID-2011-71452,OFF-BI-10004869,2,28.23,0.5,-1.17,2.96
37165,ID-2013-63087,OFF-EN-10004977,2,26.2986,0.47,-22.8414,2.96
37166,IN-2014-30852,OFF-SU-10002388,1,48.63,0.0,5.82,2.96
37167,IN-2013-46896,OFF-BI-10003309,6,63.9,0.0,15.84,2.96
37168,IN-2014-69807,OFF-FA-10003378,4,58.56,0.0,22.8,2.96
37169,IN-2013-35388,OFF-AR-10000058,1,38.4345,0.27,3.6645,2.96
37170,IN-2012-11014,OFF-LA-10003396,2,26.58,0.0,5.82,2.96
37171,ID-2014-39441,FUR-FU-10004995,2,23.3892,0.27,-1.9308,2.96
37172,IN-2011-58341,OFF-FA-10001309,2,25.14,0.0,4.74,2.96
37173,IN-2013-81665,OFF-EN-10003838,2,33.9,0.0,2.7,2.96
37174,IN-2014-85921,OFF-BI-10000359,2,30.3,0.0,10.56,2.96
37175,US-2014-166611,OFF-BI-10001191,9,68.742,0.7,-48.1194,2.96
37176,CA-2011-164721,OFF-PA-10000575,4,26.76,0.0,12.3096,2.96
37177,CA-2014-143329,FUR-FU-10000629,3,41.37,0.0,17.3754,2.96
37178,CA-2014-125752,TEC-AC-10003590,2,41.424,0.2,8.2848,2.96
37179,CA-2014-127306,OFF-PA-10000019,7,36.288,0.2,12.7008,2.96
37180,CA-2013-145898,OFF-AR-10002445,5,35.4,0.0,13.452,2.96
37181,CA-2014-169691,OFF-PA-10003022,3,17.94,0.0,8.7906,2.96
37182,US-2013-128909,OFF-PA-10001593,4,19.136,0.2,5.98,2.96
37183,US-2013-155103,OFF-BI-10004236,3,35.232,0.2,11.4504,2.96
37184,US-2014-141558,OFF-ST-10004946,1,43.28,0.2,3.246,2.96
37185,CA-2014-103212,OFF-PA-10004355,4,25.92,0.0,12.4416,2.96
37186,SA-2014-3020,TEC-OKI-10004735,1,122.91,0.0,33.18,2.96
37187,AG-2013-640,OFF-AVE-10001847,1,12.36,0.0,1.23,2.96
37188,TU-2014-330,OFF-CAM-10002611,2,36.984,0.6,-16.656,2.96
37189,MO-2011-4260,OFF-BIC-10003680,1,18.93,0.0,7.56,2.96
37190,JO-2011-1740,OFF-ROG-10002866,1,30.69,0.0,0.6,2.96
37191,UP-2013-510,OFF-GLO-10001567,2,26.88,0.0,9.9,2.96
37192,EG-2013-1510,OFF-CAR-10002031,4,121.2,0.0,55.68,2.96
37193,MO-2013-3050,OFF-BOS-10001386,1,51.78,0.0,1.53,2.96
37194,MX-2014-122574,OFF-FA-10003499,6,54.48,0.0,10.32,2.96
37195,MX-2011-112914,OFF-FA-10000470,4,29.2,0.0,11.36,2.96
37196,MX-2011-126907,OFF-LA-10004370,7,40.32,0.0,14.0,2.96
37197,MX-2011-166331,OFF-AR-10002650,3,28.224,0.4,2.304,2.96
37198,MX-2014-125164,OFF-ST-10002362,1,32.3,0.0,12.26,2.96
37199,MX-2012-111976,OFF-LA-10001800,2,12.128,0.2,-1.992,2.96
37200,MX-2011-116512,OFF-FA-10004533,2,14.56,0.0,6.84,2.96
37201,MX-2013-104262,OFF-ST-10003056,3,46.5,0.0,2.28,2.96
37202,MX-2014-117569,OFF-FA-10001761,3,28.38,0.0,7.08,2.96
37203,US-2012-159982,FUR-CH-10004547,2,56.544,0.2,-9.896,2.95
37204,US-2013-105802,OFF-LA-10002068,5,21.78,0.4,-2.62,2.95
37205,US-2012-113103,FUR-FU-10000975,2,45.216,0.4,-0.024,2.95
37206,US-2014-118794,OFF-LA-10002821,3,15.948,0.4,-1.632,2.95
37207,ES-2014-3381506,OFF-BI-10000440,7,70.56,0.0,32.34,2.95
37208,ES-2014-4612740,OFF-PA-10004842,2,47.46,0.0,21.3,2.95
37209,ES-2013-3229614,OFF-AR-10002156,3,44.1,0.0,8.82,2.95
37210,IN-2014-37117,OFF-BI-10004685,3,40.905,0.1,9.495,2.95
37211,IN-2013-76835,OFF-PA-10000215,2,26.94,0.0,1.86,2.95
37212,ID-2014-64242,OFF-PA-10004994,3,30.024,0.4,-15.516,2.95
37213,IN-2014-46777,OFF-BI-10001400,1,28.8,0.0,4.32,2.95
37214,ID-2013-57473,OFF-EN-10002784,2,25.8,0.5,-2.58,2.95
37215,IN-2012-68869,OFF-SU-10000216,1,14.28,0.0,3.99,2.95
37216,IN-2012-74049,OFF-PA-10000127,4,72.48,0.0,26.76,2.95
37217,IN-2011-56486,TEC-PH-10004578,1,54.0579,0.17,4.5579,2.95
37218,IN-2014-83177,OFF-EN-10000938,2,31.92,0.0,6.06,2.95
37219,IN-2012-83464,FUR-FU-10003276,2,31.74,0.0,8.88,2.95
37220,CA-2013-167507,OFF-BI-10003694,10,31.32,0.7,-25.056,2.95
37221,CA-2013-133795,FUR-FU-10003731,4,39.92,0.0,11.1776,2.95
37222,CA-2014-105487,TEC-AC-10002305,2,36.0,0.0,6.48,2.95
37223,CA-2013-140382,OFF-PA-10001019,1,19.98,0.0,9.3906,2.95
37224,CA-2011-124737,OFF-PA-10000019,6,31.104,0.2,10.8864,2.95
37225,US-2012-134558,OFF-PA-10001184,5,29.9,0.0,14.651,2.95
37226,CA-2013-125843,OFF-BI-10002309,4,22.32,0.0,10.7136,2.95
37227,CA-2011-124513,OFF-AR-10002956,3,66.03,0.0,17.1678,2.95
37228,US-2014-130687,OFF-AR-10004260,1,25.98,0.0,7.2744,2.95
37229,CA-2011-155264,OFF-BI-10003727,6,20.064,0.2,7.0224,2.95
37230,BN-2013-6580,OFF-KRA-10002170,1,16.44,0.0,8.22,2.95
37231,CA-2012-9600,OFF-TEN-10001031,1,54.69,0.0,13.65,2.95
37232,BN-2014-2740,OFF-BIN-10000170,1,26.67,0.0,1.05,2.95
37233,NI-2013-3390,OFF-STO-10000347,2,9.774,0.7,-11.406,2.95
37234,TU-2014-4210,OFF-HAR-10004011,6,20.52,0.6,-24.12,2.95
37235,GB-2012-6200,OFF-KRA-10002170,1,16.44,0.0,8.22,2.95
37236,MO-2012-100,OFF-STO-10003728,2,27.0,0.0,1.08,2.95
37237,NI-2011-900,OFF-TEN-10002065,2,33.084,0.7,-56.256,2.95
37238,GG-2013-6980,OFF-ACM-10003978,1,44.58,0.0,12.9,2.95
37239,SF-2012-2440,OFF-HAR-10001913,4,43.8,0.0,9.6,2.95
37240,RS-2014-5130,OFF-ELD-10001037,1,47.04,0.0,18.33,2.95
37241,MX-2014-139346,OFF-EN-10003850,7,57.4,0.0,28.0,2.95
37242,MX-2014-102561,OFF-BI-10002414,7,48.58,0.0,4.34,2.95
